unknown,IMP/20020610023/5434,120 Degree Tables,USD,7030,7030,345524.5,23/02-03,20/06/2002,328647,12/06/2002,348979,198332,,OUTRIGHT_PURCHASE,,198332,BANGALORE,15468853.49,,
unknown,IMP/20020627023/7229,Computers Systems,USD,15900,15900,780690,24/02-03,18/07/2002,338791,11/07/2002,788496,305432,,OUTRIGHT_PURCHASE,,305432.16,BANGALORE,14688163.49,Debonded Twice - Ref Debonded - Ref STPIB Approval 4561 dt 24/04/2007 & STPI Approval 29175 dt 11/11/2011,Debonded as per Excise as well
unknown,IMP/03082002/0003/10164,Computers Systems,USD,8909,8908.06,435158.73,25/02-03,31/07/2002,348459,8/08/2002,478675,170249,,FREE_OF_CHARGE,,170249,BANGALORE,14253004.76,Debonded - Ref STPIB Approval 4561 dt 24/04/2007,Not debonded in Excel ???
unknown,STPIB/IMP/06082002/053/10376,Computers Systems,USD,31800,31800,1553430,26/02-03,29/08/2002,354082,24/08/2002,1568964,607754,,OUTRIGHT_PURCHASE,,607754,BANGALORE,12699574.76,Debonded Twice - Ref Debonded - Ref STPIB Approval 4561 dt 24/04/2007 & STPI Approval 29175 dt 11/11/2011,Debonded as per Excise as well
unknown,STPIB/IMP/02092002/023/12031,Computer Monitor,USD,13050,13050,635535,27/02-03,27/09/2002,362895,19/09/2002,641890,248643,,OUTRIGHT_PURCHASE,,248643,BANGALORE,12064039.76,Debonded Twice - Ref Debonded - Ref STPIB Approval 4561 dt 24/04/2007 & STPI Approval 29175 dt 11/11/2011,Debonded as per Excise as well
unknown,STPIB/IMP/03062003/052/4858,computer Systems,USD,20000,14000,942000,28/03-04,24/06/2003,466701,19/06/2002,951420,368542,,OUTRIGHT_PURCHASE,,368542,BANGALORE,11122039.76,Debonded Twice - Ref Debonded - Ref STPIB Approval 4561 dt 24/04/2007 & STPI Approval 29175 dt 11/11/2011,Debonded as per Excise as well
unknown,STPIB/IMP/18092003/0008/14924,Computer Systems with accessories,USD,5808,5808,267168,29/03-04,30/09/2003,505616,22/09/2003,269840,104525,,FREE_OF_CHARGE,,104525,BANGALORE,10854871.76,Debonded Twice - Ref Debonded - Ref STPIB Approval 4561 dt 24/04/2007 & STPI Approval 29175 dt 11/11/2011,Debonded as per Excise as well
unknown,STPIB/IMP/30092003/0022/16230,computers with accessories,USD,15450,15450,710700,30/03-04,7/10/2003,510127,1/10/2003,717807,278050,,OUTRIGHT_PURCHASE,,278050,BANGALORE,10144171.76,Debonded Twice - Ref Debonded - Ref STPIB Approval 4561 dt 24/04/2007 & STPI Approval 29175 dt 11/11/2011,Debonded as per Excise as well
unknown,STPIB/IMP/06102003/0032/16549,HP Enterprise Server with Accessories,USD,5554,5554,255484,31/03-04,13/10/2003,512517,8/10/2003,258039,99954,,FREE_OF_CHARGE,,99954,BANGALORE,9888687.76,Debonded Twice - Ref Debonded - Ref STPIB Approval 4561 dt 24/04/2007 & STPI Approval 29175 dt 11/11/2011,Debonded as per Excise as well
unknown,STPIB/IMP/14102003/0035/17517,Parts of Computer Systems,USD,3492,3492,160632,32/03-04,22/10/2003,515996,15/10/2003,162238,62845,,FREE_OF_CHARGE,,62845,BANGALORE,9728055.76,Debonded - Ref STPI Approval 29175 dt 11/11/2011,Debonded as per Excise as well
unknown,STPIB/IMP/30092003/0023/16231,Colour Monitors,USD,3375,3375,153562.5,33/03-04,13/11/2003,526646,10/11/2003,155098.13,60078,,OUTRIGHT_PURCHASE,,60078.81,BANGALORE,9574493.26,Debonded Twice - Ref Debonded - Ref STPIB Approval 4561 dt 24/04/2007 & STPI Approval 29175 dt 11/11/2011,Debonded as per Excise as well
unknown,STPIB/IMP/19112003/0037/20945,Sound Station Ex with MICs,INR,35750,35750,35750,34/03-04,5/12/2003,7682,5/12/2003,36108,13987,,OUTRIGHT_PURCHASE,,13987,BANGALORE,9538743.26,,
unknown,STPIB/IMP/27112003/0029/21750,Multimedia Projector,INR,82000,82000,82000,35/03-04,11/12/2003,7762,11/12/2003,82820,42073,,OUTRIGHT_PURCHASE,,42073.1,BANGALORE,9456743.26,,
unknown,STPIB/IMP/11122003/0041/23324,Network Equipment,USD,1700,1700,78200,36/03-04,17/12/2003,541994,12/12/2003,78982,30594,,OUTRIGHT_PURCHASE,,30594,BANGALORE,9378543.26,,
unknown,STPIB/IMP/08122003/0051/22869,D-600 Dell Lattitude,USD,2152,2152,98992,37/03-04,16/12/2003,544913,18/12/2003,99982,38729,,OUTRIGHT_PURCHASE,,38729,BANGALORE,9279551.26,Debonded Twice - Ref Debonded - Ref STPIB Approval 4561 dt 24/04/2007 & STPI Approval 29175 dt 11/11/2011,Debonded as per Excise as well
unknown,STPIB/IMP/05022004/0113/28844,Computer Systems with accessories,USD,18000,18000,819900,38/03-04,25/12/2003,568589,12/02/2004,828099,155682,,OUTRIGHT_PURCHASE,,155682.61,BANGALORE,8459651.26,Debonded Twice - Ref Debonded - Ref STPIB Approval 4561 dt 24/04/2007 & STPI Approval 29175 dt 11/11/2011,Debonded as per Excise as well
unknown,STPIB/IMP/05022004/0132/28854,Sound Station Ex with MICs,USD,35750,35750,35750,39/03-04,1/03/2004,650/04,1/03/2003,36108,9966,,OUTRIGHT_PURCHASE,,9966,BANGALORE,8423901.26,,
unknown,STPIB/IMP/21012004/0004/27054,WCP 420 (Xerox Machine),USD,1900,1900,86355,40/03-04,1/04/2004,583011,12/03/2004,87218,24072,,OUTRIGHT_PURCHASE,,24072.32,BANGALORE,8337546.26,,
unknown,STPIB/IMP/31052004/0096/6725,Computers Systems,USD,9760,9760,443592,41/04-05,29/07/2004,630405,11/06/2004,448028,123655,,OUTRIGHT_PURCHASE,,123655,BANGALORE,7893954.26,Debonded - Ref STPI Approval 29175 dt 11/11/2011,Debonded as per Excise as well
unknown,STPIB/IMP/0572004/0112/11476,HP Storage works NAS12005,USD,5700,5700,261345,42/04-05,29/07/2004,649443,19/07/2004,263958,26924,,OUTRIGHT_PURCHASE,,26924,BANGALORE,7632609.26,,
unknown,STPIB/IMP/050072004/0112/11476,Computer systems,USD,20250,20250,948342,43/04-05,29/07/2004,650712,19/07/2004,957825,100515.96,,OUTRIGHT_PURCHASE,,100515.96,BANGALORE,6684267.26,Debonded - Ref STPI Approval 29175 dt 11/11/2011,Debonded as per Excise as well
unknown,STPIB/IMP/16092004/0184/20978,Computer Hardware with accessories,USD,4850,4850,225525,44/04-05,14/10/2004,689700,29/09/2004,227780.25,23642.5,,OUTRIGHT_PURCHASE,,23642.5,BANGALORE,6458742.26,Debonded - Ref STPI Approval 29175 dt 11/11/2011,Debonded as per Excise as well
unknown,STPIB/IMP/08102004/0149/23912,Computer Systems with accessories,USD,20250,20250,953596,45/04-05,26/10/2004,702721,21/10/2004,963038,174178,,OUTRIGHT_PURCHASE,,174177.51,BANGALORE,5505146.26,Debonded - Ref STPI Approval 29175 dt 11/11/2011,Debonded as per Excise as well
unknown,STPIB/IMP/01112004/0109/26806,Computer Systems with accessories,USD,8795,8790.64,403250.55,46/04-05,19/10/2004,709369,3/11/2004,407283,72716,,OUTRIGHT_PURCHASE,,72716.29,BANGALORE,5101895.71,Debonded - Ref STPI Approval 29175 dt 11/11/2011,Debonded as per Excise as well
unknown,STPIB/IMP/29102004/0143/26670,HardWare Parts,USD,3900,3900,178815,47/04-05,25/11/2004,720252,23/11/2004,180603,50482,,OUTRIGHT_PURCHASE,,50482.19,BANGALORE,4923080.71,Debonded - Ref STPI Approval 29175 dt 11/11/2011,Debonded as per Excise as well
unknown,STPIB/IMP/11112004/0056/27813,Computersystems with accessories,USD,7000,7000,320950,48/04-05,2/12/2004,716995,18/11/2004,324156,57876,,OUTRIGHT_PURCHASE,,57875.5,BANGALORE,4602130.71,Debonded - Ref STPI Approval 29175 dt 11/11/2011,Debonded as per Excise as well
unknown,STPIB/IMP/17112004/0088/25153,Computersystems with accessories,USD,12132,12132,556252.2,49/04-05,2/12/2004,722510,27/11/2004,561815,100306.4,,OUTRIGHT_PURCHASE,,100306.4,BANGALORE,4045878.51,Debonded - Ref STPI Approval 29175 dt 11/11/2011,Debonded as per Excise as well
unknown,STPIB/IMP/17112004/0034/28096,Computersystems with accessories,USD,10784,10784,363346.4,50/04-05,2/12/2004,722509,2/12/2004,499391,89161.3,,OUTRIGHT_PURCHASE,,89161.3,BANGALORE,3682532.11,Debonded - Ref STPI Approval 29175 dt 11/11/2011,Debonded as per Excise as well
unknown,STPIB/IMP/05012005/0020/34495,Computersystems with accessories,USD,58650,58650,2580600,51/04-05,20/01/2005,747184,20/01/2005,2109833,728542.61,,OUTRIGHT_PURCHASE,,728542.61,BANGALORE,1101932.11,Debonded - Ref STPI Approval 29175 dt 11/11/2011,Debonded as per Excise as well
unknown,STPIB/IMP/02022005/0079/37899,Computersystems with accessories,USD,6392,6392,280608,52/04-05,24/02/2005,762540,7/02/2005,283414.89,,,OUTRIGHT_PURCHASE,35235000,50601,BANGALORE,36056324.11,Debonded - Ref STPI Approval 29175 dt 11/11/2011,Debonded as per Excise as well
unknown,STPIB/IMP/16022005/0033/39676,Computersystems with accessories,USD,2987,2987,80350,53/04-05,10/03/2005,1074,2/03/2005,81154,,,OUTRIGHT_PURCHASE,,17010,BANGALORE,35975974.11,Debonded - Ref STPI Approval 29175 dt 11/11/2011,Debonded as per Excise as well
unknown,STPIB/IMP/01032005//0086/4733,Computer  Laptop 15 Nos,USD,24000,24000,1054800,54/04-05,10/03/2005,2956,10/03/2005,1083992,,,OUTRIGHT_PURCHASE,,123852,BANGALORE,34921174.11,Debonded - Ref STPI Approval 29175 dt 11/11/2011,Debonded as per Excise as well
unknown,STPIB/IMP/14022005/0042/39351,Computersystems with accessories,USD,2700,2700,118665,55/04-05,31/03/2005,787172,24/03/2005,119852,,,OUTRIGHT_PURCHASE,,25536,BANGALORE,34802509.11,Debonded - Ref STPI Approval 29175 dt 11/11/2011,Debonded as per Excise as well
unknown,STPIB/IMP/14022005/0042/39351,LCD Monitors 10 nos,USD,6200,6200,272490,56/05-06,5/04/2005,2198,4/04/2005,275215,,,OUTRIGHT_PURCHASE,,57720,BANGALORE,34530019.11,,
unknown,STPIB/IMP/04042005/0136/00430,Modular Workstation Chairs,USD,5900,5900,259895,57/05-06,21/04/2005,100371,12/04/2005,262493,,,OUTRIGHT_PURCHASE,,90400,BANGALORE,34270124.11,,
unknown,STPIB/Import/08042005/0067/1071,CISCI Catalyst 5509,USD,10852,13145,478030.6,58/05-06,5/05/2005,804223,23/04/2005,482242,,,FREE_OF_CHARGE,,104055,BANGALORE,33792093.51,,
unknown,STPIB/Import/31052005/0067/7495,Dell Laptop ,USD,30450,30450,1330665,59/05-06,23/06/2005,6717,2/06/2005,1343972,,,OUTRIGHT_PURCHASE,,153557,BANGALORE,32461428.51,Debonded - Ref STPI Approval 29175 dt 11/11/2011,Debonded as per Excise as well
unknown,STPIB/Import/06062005/0086/8150,RSA Network Security Tabs,USD,3750,3750,163875,60/05-06,23/06/2005,832374,13/06/2005,165513,,,FREE_OF_CHARGE,,57008,BANGALORE,32297553.51,,
unknown,cancel,,,,,,61/05-06,,,,,,,,,,BANGALORE,,,
unknown,cancel,,,,,,62/05-06,,,,,,,,,,BANGALORE,,,
unknown,STPIB/Import/22072005/0111/15386,Dell Lap Top,USD,22104,22104,965945,63/05-06,8/08/2005,868605,6/08/2005,975604,,,OUTRIGHT_PURCHASE,,111468,BANGALORE,31331608.51,Debonded - Ref STPI Approval 29175 dt 11/11/2011,Debonded as per Excise as well
unknown,STPIB/Import/17102005/0057/27451,Networking Accessories,USD,3615,3615,163759.5,64/05-06,13/12/2005,924196,3/11/2005,165397,,,OUTRIGHT_PURCHASE,,35249,BANGALORE,31167849.01,,
unknown,STPIB/Import/24012006/0044/42477,Printer & Accessories,USD,2165.87,2624,206377.6,65/05-06,8/02/2006,980267,25/01/2006,208394,,,FREE_OF_CHARGE,,43771,BANGALORE,30961471.41,,
unknown,cancel,,,,,,66/05-06,,,,,,,,,,BANGALORE,,,
unknown,STPIB/Import/21022006/0038/46590,Dell Latitude,USD,30960,30960,1376172,67/05-06,27/03/2006,999342,23/02/2006,1389933,,,OUTRIGHT_PURCHASE,,158808,BANGALORE,29585299.41,Debonded - Ref STPI Approval 29175 dt 11/11/2011,Debonded as per Excise as well
unknown,STPIB/Import/17022006/0126/46280,"External Sound Card, Elo touch screen & Dell Desktop",USD,1708,1708,76261,68/05-06,27/03/2006,104197,4/03/2006,77024,,,FREE_OF_CHARGE,,14388,BANGALORE,29509038.41,,
unknown,STPIB/Import/22042006/0050/3036,Projector,,3029,3029,84184,69/06-07,11/05/2006,143522,26/04/2006,,,,OUTRIGHT_PURCHASE,,31235.2,BANGALORE,29424854.41,,
unknown,STPIB/Import/12052006/0140/6665,"Sound Station 2 no-ex, Sound Station ",,0,73500,73500,70/06-07,24/05/2006,3785,23/05/2006,,,,OUTRIGHT_PURCHASE,,15792,BANGALORE,29351354.41,,
unknown,STPIB/Import/08062006/0199/10630 ,Dell Laptops,,57750,57750,2668050,71/06-07,21/06/2006,183197,20/06/2006,2694730.05,,,OUTRIGHT_PURCHASE,,450817.7,BANGALORE,26683304.41,,
unknown,STPI/Import/27062006/0140/13970,Part of computer accessories,,4870,4870,224994,72/06-07,13/07/2006,190783,29/06/2006,227243.94,,,OUTRIGHT_PURCHASE,,48430.81,BANGALORE,26458310.41,,
unknown,STPIB/Import/19072006/0104/17921,Dell Lap Tops,,33000,33000,1536150,73/06-07,27/07/2006,206976,20/07/2006,1551511.5,,,OUTRIGHT_PURCHASE,,189905.01,BANGALORE,24922160.41,,
unknown,STPIB/Import/22072005/0111/15386 (Ref bond # 63-05),Dell Lap Tops,,,,,74/06-07,,,,,,,OUTRIGHT_PURCHASE,,,BANGALORE,24922160.41,,
unknown,STPIB/Import/09082006/0040/21821 & STPIB/Import/03102006/0144/30875,RSA Secureid authenicator cards,,5025,5025,231903,75/06-07,8/12/2006,266317,9/10/2006,234222.79,,,OUTRIGHT_PURCHASE,64500000,73726.78,BANGALORE,89190257.41,,
unknown,STPIB/Import/03102006/0115/30844,Poly Com Conference Phones,,,58500,58500,76/06-07,13/10/2006,6654/06,13/10/2006,,,,OUTRIGHT_PURCHASE,,12593,BANGALORE,89131757.41,,
