Unknown,STPIB/Import/05082011/0067/18004  Dt.5-8-2011,R510 Rack Mount Server x8 Chassis,USD,5500.00,5500.00,245850.00,13/11-12,16/08/2011,4318945,10/08/2011,248308.50,,,Outright Purchase,,36531.00,Bangalore
Unknown,STPIB/Import/13052011/0092/5729 Dt.13-5-2011,Dell Poweredge R-610 Rack mount server,USD,6701.00,6701.00,248933.24,01/11-12,06/06/2011,3581195,23/05/2011,251422.58,,,Outright Purchase,,36989.00,Bangalore
Unknown,IMP/2001/092101,Office Furniture Pedestal,USD,58293.00,5326.34,256995.95,09-2001,11/10/2001,3575,12/10/2001,259566.00,163174.00,,Outright Purchase,,163174.00,Bangalore
Unknown,STPIB/IMP/04042005/0136/00430,Modular Workstation Chairs,USD,5900.00,5900.00,259895.00,57/2005,21/04/2005,100371,12/04/2005,262493.00,,,Outright Purchase,,90400.00,Bangalore
Unknown,STPIB/IMP/0572004/0112/11476,HP Storage works NAS12005,USD,5700.00,5700.00,261345.00,42-2004,29/07/2004,649443,19/07/2004,263958.00,26924.00,,Outright Purchase,,26924.00,Bangalore
Unknown,STPIB/Import/30122009/0122/35110,Server with Accessories,USD,5564.00,5564.00,262620.80, 40-25/01/2010 ,25/01/2010,316200,20/01/2010,265273.27,,,Outright Purchase,,7285.16,Bangalore
Unknown,STPIB/Import/21102009/0059/25018,Monitor with Accessories,INR,265200.00,265200.00,265200.00, 35-30/11/2009 ,30/11/2009,704964,28/11/2009,265200.00,,,Outright Purchase,,33668.00,Bangalore
Unknown,STPIB/Import/05092011/0045/21514  Dt.5-9-2011,R 310 Socket Rack Server With Accessories,USD,5728.00,5728.00,266638.40,15/11-12,12/09/2011,4572880,07/09/2011,269304.78,,,Outright Purchase,,39620.00,Bangalore
Unknown,STPIB/IMP/14022005/0042/39351,LCD Monitors 10 nos,USD,6200.00,6200.00,272490.00,56/2005,05/04/2005,2198,04/04/2005,275215.00,,,Outright Purchase,,57720.00,Bangalore
Unknown,IMP/2001/092101/10202,Office Furniture,USD,58293.00,5684.16,274260.72,13-2001,20/11/2001,3987,20/11/2001,277003.00,174135.00,,Outright Purchase,,174135.00,Bangalore
Unknown,STPIB/Impot/18012010/0015/37324,Part of Printer,USD,5901.00,5901.00,274986.60, 50-24/02/2010 ,24/02/2010,340477,18/02/2010,277763.00,,,Outright Purchase,,59767.00,Bangalore
Unknown,STPIB/IMP/02022005/0079/37899,Computersystems with accessories,USD,6392.00,6392.00,280608.00,52/2005,24/02/2005,762540,07/02/2005,283414.89,,,Outright Purchase,35235000.00,50601.00,Bangalore
Unknown,STPIB/Import/23122009/0119/34504,Parts of Computers & Accessories,USD,6009.00,6009.00,283624.80, 40-25/01/2010 ,25/01/2010,316200,20/01/2010,286489.41,,,Outright Purchase,,7285.16,Bangalore
Unknown,IMP/2001121901/15335,Compaq SDIT -external Drive,USD,5900.00,5900.00,284970.00,16-2001,01/01/2002,57572,26/12/2001,287820.00,111490.00,,Outright Purchase,,111490.00,Bangalore
Unknown,STPIB/Import/19012011/0084/40453,Dell Power Edge R-710Rack Mount server,USD,6220.00,6220.00,283632.00, 49-02-02-2011 ,02/02/2011,2622190,20/01/2011,286468.32,,,Outright Purchase,,42145.00,Bangalore
Unknown,STPIB/22052010/0063/6750,Printer with Accessories,USD,6100.00,6100.00,291885.00, 13-23-06-2010 ,23/06/2010,439965,16/06/2010,294803.85,,,Outright Purchase,,70443.00,Bangalore
Unknown,STPIB/Exciseduty/21102011/0012/27644  dt.21-10-2011,Networking Equipments,INR,297547.00,297547.00,294600.99,25/11-12,25/11/2011,59,25/11/2011,297547.00,,,Outright Purchase,,30647.00,Bangalore
Unknown,STPIB/Import/06052009/0048/3945,Server - AS-2161DS- AS21610S,USD,6095.00,6095.00,299874.00,10-10/02//2009,10/02/2009,967089,10/02/2009,302922.43,,,Outright Purchase,,44564.00,Bangalore
Unknown,STPIB/Import/14122010/0105/36010,Dell Latitude E-6410,USD,6520.00,6520.00,300898.00, 38-23-12-2010 ,23/12/2010,2456630,20/12/2010,303909.78,,,Outright Purchase,,44711.00,Bangalore
Unknown,STPIB/Import/07092011/0101/22048 Dt.7-9-2011,Networking Equipment With Accessories,USD,6483.00,6483.00,301783.65,16/11-12,12/10/2011,4694100,20/09/2011,304801.49,,,Outright Purchase,,45822.00,Bangalore
Unknown,STPIB/Import/23032010/0042/45871,UPS System with Accessories,INR,405000.00,405000.00,405000.00, 6- 22.04.2010 ,26/04/2010,5934,13/04/2010,306660.00,,,Outright Purchase,,73276.00,Bangalore
Unknown,STPIB/Import/13032010/0003/44720,Laptop with Accessiories E6400n,INR,309520.00,309520.00,309520.00, 5-22.04.2010 ,26/04/2010,102337,17/04/2010,309520.00,,,Outright Purchase,,25504.00,Bangalore
Unknown,STPIB/Import/25062010?0064?12133,AL-E6410 Dell Laptop with Accessiories,INR,309520.00,309520.00,309520.00, 20-23-07-2010 ,23/07/2010,104474,14/07/2010,309520.00,,,Outright Purchase,,29330.00,Bangalore
Unknown,STPIB/Import/25082010/0044/20936,Laptop with Accessories (E6410 Base),INR,309520.00,309520.00,309520.00, 30-07-10-2010 ,07/10/2010,106472,30/09/2010,309520.00,,,Outright Purchase,,29330.00,Bangalore
Unknown,STPIB/Import/18032011/0019/47632,Dell Server R-610 Rack mount server,USD,6780.00,6780.00,309846.00, 54-29-03-2011 ,29/03/2011,3013165,23/03/2011,312944.46, -  ,,Outright Purchase,,46040.00,Bangalore
Unknown,STPIB/Import/25062010/0061/12129,AL-E6510N Dell Laptop,INR,313460.00,313460.00,313460.00, 24-29-07-2010 ,29/07/2010,104501,15/07/2010,313460.00,,,Outright Purchase,,29704.00,Bangalore
Unknown,STPIB/Import/02062008/0062/9306,Dell Power Edge,USD,7291.00,7291.00,314242.10,111/02/06/08,02/06/2008,770225,05/06/2008,317384.50,,,Outright Purchase,,53112.40,Bangalore
Unknown,STPIB/Impot/05012010/0100/35744,Video Euipments with Access,USD,6826.00,6826.00,318091.60, 51-08/03/2010 ,08/03/2010,332685,09/02/2010,321304.00,,,Outright Purchase,,78455.00,Bangalore
Unknown,STPIB/Import/19012011/0082/40451,Dell Precision T3500 Chassis,USD,6929.00,6929.00,315962.40, 47-01-02-2011 ,01/02/2011,2622385,20/01/2011,319110.00,,,Outright Purchase,,46947.00,Bangalore
Unknown,STPIB/IMP/11112004/0056/27813,Computersystems with accessories,USD,7000.00,7000.00,320950.00,48/2004,02/12/2004,716995,18/11/2004,324156.00,57876.00,,Outright Purchase,,57875.50,Bangalore
Unknown,STPIB/Import/12082009/0050/16224,Server with Accessories( R710),USD,6612.00,6612.00,322004.40, 27-20/08/2009 ,20/08/2009,199992,18/08/2009,325224.00,,,Outright Purchase,,40880.00,Bangalore
Unknown,STPIB/Import/15022010/0045/41369,ASA-5520- Bun-K9 Server (NWCS0210),USD,7117.00,7117.00,319553.30, 15 - 30-06-2010 ,30/06/2010,412567,15/05/2010,322748.83,,,Outright Purchase,,47483.00,Bangalore
